Date,State,TotalSamples,Negative,Positive,Sno,Population,Rural population,Urban population,Area,Density,Gender Ratio,density_Group
2020-05-12,Gujarat,119536.0,110633.0,8904.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-13,Gujarat,122297.0,113029.0,9269.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-14,Gujarat,124708.0,115117.0,9592.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-15,Gujarat,127859.0,117927.0,9933.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-16,Gujarat,138407.0,127418.0,10990.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-17,Gujarat,143600.0,132220.0,11381.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-18,Gujarat,148824.0,137078.0,11747.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-19,Gujarat,154674.0,142533.0,12142.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-20,Gujarat,160772.0,148233.0,12540.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-21,Gujarat,166152.0,153242.0,12911.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-22,Gujarat,172562.0,159289.0,13274.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-23,Gujarat,178068.0,164399.0,13670.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-24,Gujarat,182868.0,168806.0,14057.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-25,Gujarat,186361.0,171893.0,14469.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-26,Gujarat,189313.0,,14822.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-27,Gujarat,193863.0,,15204.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-28,Gujarat,198048.0,,15573.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-29,Gujarat,201481.0,,15945.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-30,Gujarat,205780.0,,16357.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-05-31,Gujarat,211930.0,,16795.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-01,Gujarat,216258.0,,17218.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-02,Gujarat,221610.0,,17633.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-03,Gujarat,227898.0,,18118.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-04,Gujarat,233921.0,,18610.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-05,Gujarat,239911.0,,19120.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-06,Gujarat,245606.0,,19618.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-07,Gujarat,251686.0,,20098.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-08,Gujarat,256289.0,,20575.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-09,Gujarat,261587.0,,21045.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-10,Gujarat,266404.0,,21555.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-11,Gujarat,272924.0,,22068.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-06-12,Gujarat,278137.0,,22563.0,9,60439692,34694609,25745083,"196,024 km2 (75,685 sq mi)",308/km2 (800/sq mi),919,Dense2
2020-04-03,Haryana,1325.0,938.0,45.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-07,Haryana,2520.0,1821.0,142.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-08,Haryana,2650.0,1885.0,154.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-09,Haryana,2964.0,2017.0,157.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-10,Haryana,3527.0,2447.0,163.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-11,Haryana,3663.0,2472.0,166.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-12,Haryana,3903.0,2513.0,182.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-13,Haryana,4489.0,2961.0,183.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-14,Haryana,5210.0,3681.0,185.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-15,Haryana,7388.0,5581.0,191.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-16,Haryana,8064.0,6465.0,215.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-17,Haryana,8884.0,7148.0,224.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-18,Haryana,10454.0,8093.0,233.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-19,Haryana,12687.0,10230.0,251.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-20,Haryana,13894.0,11523.0,252.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-21,Haryana,14562.0,12253.0,256.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-22,Haryana,15561.0,13397.0,265.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-23,Haryana,17582.0,15452.0,271.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-24,Haryana,18845.0,16642.0,276.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-25,Haryana,20270.0,17787.0,288.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-26,Haryana,21467.0,19241.0,297.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-27,Haryana,22993.0,20702.0,302.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-28,Haryana,24826.0,22578.0,309.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-29,Haryana,26148.0,24071.0,312.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-30,Haryana,28202.0,25929.0,340.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-01,Haryana,30191.0,27784.0,358.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-02,Haryana,31200.0,28867.0,370.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-03,Haryana,35278.0,32583.0,443.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-04,Haryana,38183.0,34501.0,518.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-05,Haryana,40982.0,36806.0,549.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-06,Haryana,43279.0,38590.0,595.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-07,Haryana,46495.0,41861.0,626.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-08,Haryana,49746.0,43974.0,648.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-09,Haryana,53282.0,48468.0,676.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-10,Haryana,56983.0,51046.0,704.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-11,Haryana,59735.0,53697.0,731.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-12,Haryana,62377.0,56440.0,781.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-13,Haryana,65785.0,59890.0,794.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-14,Haryana,69191.0,63791.0,819.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-15,Haryana,72326.0,66687.0,855.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-16,Haryana,75097.0,69660.0,888.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-17,Haryana,78029.0,72494.0,911.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-18,Haryana,80698.0,75045.0,929.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-19,Haryana,82544.0,77296.0,965.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-20,Haryana,83944.0,78379.0,971.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-21,Haryana,88138.0,82372.0,1032.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-22,Haryana,91119.0,85317.0,1068.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-23,Haryana,94035.0,88051.0,1132.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-24,Haryana,97006.0,91138.0,1185.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-25,Haryana,99987.0,94725.0,1214.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-26,Haryana,102018.0,97350.0,1306.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-27,Haryana,104747.0,99555.0,1382.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-28,Haryana,108031.0,102260.0,1505.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-29,Haryana,110940.0,105169.0,1722.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-30,Haryana,114683.0,108385.0,1924.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-05-31,Haryana,118138.0,11709.0,2092.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-01,Haryana,121779.0,114792.0,2357.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-02,Haryana,124564.0,117340.0,2653.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-03,Haryana,127895.0,120393.0,2955.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-04,Haryana,132575.0,124769.0,3282.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-05,Haryana,137452.0,129027.0,3598.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-06,Haryana,141688.0,132684.0,3953.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-07,Haryana,145722.0,136555.0,4449.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-08,Haryana,150220.0,140081.0,4855.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-09,Haryana,153692.0,143513.0,5210.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-10,Haryana,158470.0,147453.0,5439.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-11,Haryana,162967.0,151060.0,5969.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-06-12,Haryana,167501.0,155395.0,6335.0,18,25351462,16509359,8842103,"44,212 km2 (17,070 sq mi)","573/km2 (1,480/sq mi)",879,Dense2
2020-04-10,Himachal Pradesh,900.0,870.0,31.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-11,Himachal Pradesh,900.0,870.0,31.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-12,Himachal Pradesh,1113.0,944.0,33.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-13,Himachal Pradesh,1210.0,1109.0,33.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-14,Himachal Pradesh,1311.0,1232.0,33.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-15,Himachal Pradesh,1426.0,1391.0,36.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-16,Himachal Pradesh,1604.0,1559.0,36.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-17,Himachal Pradesh,1992.0,1740.0,37.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-18,Himachal Pradesh,2207.0,2091.0,40.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-19,Himachal Pradesh,2553.0,2337.0,40.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-20,Himachal Pradesh,2892.0,2714.0,40.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-21,Himachal Pradesh,3341.0,2933.0,40.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-22,Himachal Pradesh,3700.0,3510.0,40.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-23,Himachal Pradesh,4020.0,3943.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-24,Himachal Pradesh,4328.0,4160.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-25,Himachal Pradesh,4623.0,4363.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-26,Himachal Pradesh,4901.0,4794.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-27,Himachal Pradesh,5106.0,5022.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-28,Himachal Pradesh,5391.0,5344.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-29,Himachal Pradesh,5772.0,5726.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-04-30,Himachal Pradesh,6133.0,6091.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-01,Himachal Pradesh,6472.0,6432.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-02,Himachal Pradesh,6836.0,6791.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-03,Himachal Pradesh,7185.0,7133.0,41.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-04,Himachal Pradesh,7430.0,7320.0,42.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-05,Himachal Pradesh,7893.0,7800.0,43.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-06,Himachal Pradesh,8491.0,8055.0,44.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-07,Himachal Pradesh,9005.0,8833.0,47.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-08,Himachal Pradesh,9522.0,9434.0,51.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-09,Himachal Pradesh,10208.0,10047.0,53.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-10,Himachal Pradesh,10791.0,10343.0,56.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-11,Himachal Pradesh,11267.0,11016.0,60.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-12,Himachal Pradesh,12224.0,11846.0,67.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-13,Himachal Pradesh,13190.0,12867.0,68.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-14,Himachal Pradesh,14256.0,13307.0,71.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-15,Himachal Pradesh,15557.0,15076.0,77.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-16,Himachal Pradesh,16534.0,16079.0,79.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-17,Himachal Pradesh,17417.0,17049.0,81.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-18,Himachal Pradesh,18224.0,17946.0,91.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-19,Himachal Pradesh,19645.0,18994.0,93.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-20,Himachal Pradesh,21147.0,20449.0,111.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-21,Himachal Pradesh,22641.0,21812.0,153.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-22,Himachal Pradesh,24246.0,23307.0,169.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-23,Himachal Pradesh,25905.0,24625.0,186.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-24,Himachal Pradesh,27288.0,26524.0,204.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-25,Himachal Pradesh,28346.0,27596.0,224.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-26,Himachal Pradesh,29379.0,28989.0,248.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-27,Himachal Pradesh,30852.0,30019.0,274.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-28,Himachal Pradesh,32449.0,31655.0,282.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-29,Himachal Pradesh,33979.0,33486.0,296.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-30,Himachal Pradesh,35668.0,34933.0,314.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-05-31,Himachal Pradesh,37168.0,36618.0,332.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-01,Himachal Pradesh,37897.0,37233.0,341.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-02,Himachal Pradesh,39620.0,38993.0,346.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-03,Himachal Pradesh,41351.0,40621.0,360.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-04,Himachal Pradesh,42703.0,42081.0,384.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-05,Himachal Pradesh,43688.0,43149.0,394.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-06,Himachal Pradesh,44509.0,43942.0,401.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
2020-06-07,Himachal Pradesh,45888.0,45254.0,412.0,20,6864602,6176050,688552,"55,673 km2 (21,495 sq mi)",123/km2 (320/sq mi),972,Dense1
